Fer,Name,Lines,Value
3004129268,Noble_Harvest_Llc,163,1
3012764641,COTY_US_LLC,163,3
3023378,American_Tokyo_Kasei_Inc__dba_TCI_America,162,15
3000123323,Vandervoet_&_Associates_Inc,162,9240
3007381899,Hortalizas_Argaman_Sa_De_Cv,162,12960
3008589306,Lumen_Dynamics_Grp_Inc,162,0
3009133822,S&T_Beauty_Supplies_Ltd,162,1
3009437663,Lima_Usa_Inc,162,358
3009622466,Tom-Ver_Llc,162,18318
3000162413,Cole-Munro_Group,161,0
3000190090,Tropical_Aquaculture_Products_Inc_,161,22015
3001044596,PIAZZA_PRODUCE_INC_,161,0
3003074427,Apple_Valley_Foods_Inc_,161,65142
3004609082,Cynara_Worldwide_Sourcing,161,42600
3011193828,Deiman_Usa_Llc,161,4
1000152138,Lions_Gate_Fisheries_Ltd_,160,720
3005580113,Cook_Medical_Incorporated,160,0
3006592971,Sensia_Corp,160,1
3011806852,OM_Fusion_Distributors_LLC,160,0
1000614864,Larry_Fritz_&_Sons_Animal_Foods,159,3672
3002710954,Plasticos_y_Materias_Primas_S_A__de_C_V_,159,77700
3005353519,Investcap_Inc_,159,12620
3011585790,Mission_Foods_Mexico_S__De_R_L_,159,13440
3012138456,TURA_INC_,159,30
3012345720,CHAMPS_MUSHROOMS,159,46
3012399762,HAPPY_PRODUCE_INC,159,567
1000132435,Stryker_Sustainability_Solutions_Inc_,158,10
3002900143,Crown_Jewels_Marketing_&_Dist,158,5506
3005251286,Johnson_&_Johnson_Pharmaceutical,158,15
3009100705,Massachusetts_Beverage_Alliance,158,7668
3009893008,Pacos_Processing_Ltd,158,150082
3012414814,571245_ONTARIO_LTD,158,15945
3001400528,Lipomed_Inc,157,528
3001732351,SUNWISE_CORPORATION,157,14776
3010867486,Les_Aliments_O'Sole_Mio_Inc_,157,2162
3012195230,Medtronic_Ps_Medical_Inc,157,500
3012553401,BREWERS_SUPPLY_GROUP,157,13134
1000156104,Mercantum_United_States_Corp,156,5
3000101855,Mountain_View_Packers_Ltd,156,14430
3000132995,Huberts_Processing_&_Sales,156,0
3002413355,Meunerie_Milanaise_Inc,156,42592
3004250164,Frontera_Produce_Ltd_,156,5670
3012418779,GLOBAL_OCEAN_TRADING_LLC,156,67
3000139635,Scotlynn_Investments_Inc,155,0
3000206705,Lifetime_Brands_Inc_,155,3108
3010977631,Hudson_Marketing_Ltd_,155,45000
3012410753,KLASS_TIME_LTD,155,7419
3012455170,BRANDS_OF_BRITAIN_LLC,155,29749
3013281286,FARMER'S_BEST_INTERNATIONAL,155,13926
1000620932,Square_Enterprises_Corporation,154,1936
3001558439,Organic_Unlimited_Inc,154,48989
3003051627,West_Tropical_Llc,154,1170
3004324391,Mic_Food_Division,154,54770
3009340644,Shire,154,10
3010089766,Claymont_Bond_Pty_Ltd,154,300
3011030798,Possmei_Usa_Inc,154,1
3012225560,FRESH_GLOBAL_PRODUCE_INC,154,16434
3012432561,MOBIS_PARTS_AMERICALLC,154,45
2210396,Novartis_Pharmaceuticals_Corp_,153,3
3009997489,Old_Dutch_Foods,153,912
3011321201,Technotera_Inc_,153,780
3001779704,Decas_Cranberry_Sales_Inc_,152,0
3002943554,V_&_L_Produce_Inc_,152,15200
3003474756,Givaudan_Flavours_Corp,152,0
3011882972,Medtronic_Inc,152,0
2000015146,CHETAK_SAN_FRANCISCO_LLC_,151,1700
3003834023,Southern_Tea_Llc,151,2900
3009057498,Capsugel_Inc,151,1
3009758528,Omega_Produce_Company_Inc_,151,25250
3012518539,MITSUWA_CORPORATION,151,10
2112520,Sweet_Harvest_Foods_Company,150,113460
3000090479,Carter_Grain_Ltd_,150,3300
3000136785,Superex_Canada_Ltd,150,0
3003296163,Trans-Herbe_Inc_,150,1501
3003752003,Kejay_Investments_Inc,150,3960
3008659314,Saveurs_Molecule-R_Inc,150,0
3011281191,Kii_Naturals_Inc_,150,1
3012149226,Brud_Managed_Services_Usa_Inc,150,1
1000305230,Misono_Food_Ltd,149,36
3000215097,Premium_Fresh_Juice_&_Food_Company,149,36040
3002777726,Fresh_Tex_Produce,149,11684
3002997602,Medical_Depot_Inc_,149,37393
3005446957,Showtech_Merchandising,149,0
3011845598,Ardene_International_Inc_,149,0
3012353311,RICHEMONT_NORTH_AMERICA_DBA_CART,149,42
3012427721,COAST_CITRUS_DISTRIBUTORS_NG_,149,34924
1821708,Gielow_Pickles_Inc_,148,3045
1000427446,Golden_Town_Apple_Products_Ltd,148,18397
1000517674,Charles_M__Schayer_and_Company,148,0
3004322472,Distribuidora_Ferdoc_Inc_,148,41258
3012223375,Cottonwood_Logistics,148,245
3000191307,Fantasia_Accessories,147,3110
3000998560,L'Occitane_Inc,147,17740
3001605600,Republic_Tobacco_Co_,147,1
3002680195,Tri-Union_Seafoods_L_L_C_dba_Chicken_of_the_Sea_,147,125571
3009393945,Organic_Harvest_Llc,147,61
3012366870,EMPACADORA_SAN_MARCOS_USA_LLC,147,15336
3012538526,HURON_PRODUCE_LTD,147,9645
3007895826,New_Delphi_Automotive_Systems_1,146,852
3011720958,Signature_Snacks_Inc,146,0
3012419136,Sunrise_2006_Inc_,146,162
3003027405,AII_Technologies_Inc_D-T,145,10
3003537197,Les_Equipements_Lapierre_Inc,145,0
3010517731,Deciem_Inc,145,0
3012065886,GE_MEDICAL_SYSTEMS_ULTRASOUND,145,1107
3012251280,Perma_Brands_Corp,145,0
3006166316,Bc_Northern_Lights_Inc,144,500
3009663659,Us_Pet_Nutrition_Llc,144,3
3010133621,Harmless_Harvest,144,105432
3010924072,Jcm_DistributingL_L_C_,144,81
3012294124,Fabrication_Theberge_Inc,144,0
3012401645,INN_FOODS_INC_,144,3
3012417107,SIMPORT_SCIENTIFIC,144,0
2244771,Novo_Nordisk_Inc,143,0
3002633015,Cosmetic_Essence_Innovations_LLC_,143,8500000
3004278749,Mother_Parker's_Tea_&_Coffee_USA_Ltd,143,0
3004280668,Inka_Crops_N_A__Inc_,143,51030
3005021312,Axiom_Foods_Inc_,143,216720
3005251571,Diageo_Americas_Supply,143,69755
3012261250,ADRIANA_L_KING_DBA_KING_MIDAS,143,1800
1000103191,Balo_Packing_Company,142,12978
3000640241,Westberry_Farms_Ltd,142,39600
3003408442,Garlic_Company,142,7600
3005863800,Fortune_Growers_Llc,142,7488
3009071294,Bouffards_Hay_Stack_Inc,142,4000
3012294361,GENERAL_ELECTRIC_CO_GEMS,142,4207
3012324518,LOTHANTIQUE_INC,142,78
1221300,Hologic_Inc_,141,7500
1000600935,Heidelberg_Usa_Inc_,141,35000
3000120354,Hasbro_Industries,141,2175
3003869128,Cor_Vanraay_Farms_Ltd_,141,54205
3009864225,Cuasa_USA_LLC,141,20250
3011400819,Penhaligons,141,
3012194696,ARDENT_MILLS_LLC,141,59416
3012391914,TORTILLAS_DE_MAIZ_ROSENDA_LLC,141,139
2918630,Carl_Zeiss_Meditec_Inc_,140,1061
1000660539,Mac'S_Oysters_Ltd,140,3275
3000116067,Paul_Bubar__Sons_Ltd,140,3266
3002470434,Shelly'S_Design,140,0
3004595063,Grain_Millers_Inc,140,7370
3005855751,K_&_R_Precision_Corporation,140,0
3009666613,WECO_-_CAN_AB__Lethbridge,140,9310
3011892469,Green_Explosion_Inc,140,4002
3012137444,THE_ORIGINAL_CAKERIE_LTD,140,150
3013281411,Ortho_Development_Corp,140,870
1000454306,A_A__Chile_Company_Inc,139,4333
1000521995,Regeneron_Pharmaceuticals_Inc,139,11
3001451754,Abaco_Customhouse_Brokers_Inc,139,0
3010317371,Medtronic_Logistics_Llc_Dc_East,139,51
2023366,Bausch_&_Lomb_Surgical_Inc,138,1
2026154,Amgen_Inc_,138,429
1000277129,Advanced_Fresh_Concepts_Corp,138,99072
2000021843,Allied_Beverage_Group_LLC,138,27600
3001758762,Bagos_Bun_Bakery,138,786
3001826805,Goya_Foods_Inc_,138,28618
3009961926,Gordons-Springfield,138,1
1317459,Bureau_Veritas_Consumer_Products_Services_Inc_,137,0
3000974420,Valle_Redondo,137,1654
3002480947,Les_Bouteilles_Recycles_Du_Quebec_Inc_,137,9455
3003842786,Gabriella_Importers_Inc,137,10
3004276245,Montes_Connection_International,137,673
3004462543,Linear_Grain_Inc,137,4774
3005558184,Empacadora_San_Marcos_Usa_Ltd,137,15336
3006451727,Mi_Llc,137,23
2021898,Medtronic_Neurosurgery,136,4992
1000138625,Dipasa_USA_Inc,136,1
3000972357,BJT_Inc,136,4140
3008175681,Daiya_Foods,136,68410
3009116383,Mena_Produce_L_L_C_,136,13200
3010051788,Produits_Andalos,136,0
3010626628,AGRICOLA_VALLE_DE_LAS_PALMAS_SPR_DE_RL,136,143
3010872752,Association_Of_Food_Industries,136,1
3012102048,Viet_Huong_Fishsauce,136,18088
3012242679,BARONESSE_COSMETICS_INC,136,1
3012320455,C__CZARNIKOW_SUGAR_INC,136,26791
3012340216,MARS_CHOCOLATE_NORTH_AMERICA_LLC,136,35273
1000132332,Nipro_Medical_Corporation,135,52992
3003420970,Zenan_Custom_Cresting,135,0
3003802278,Produits_Pita_Achtaroute,135,31
3007158576,Pacific_Heartland_LLC,135,31668
3011190574,Ethnic_Specialties_Inc,135,476
3012377885,MEELUNIE_AMERICA_INC,135,6681
1000280521,Res_Food_Products_International,134,16796
1000473895,Rich_Products_Corp,134,23785
3002754761,Coombe_Castle_USA_LLC,134,8
3003651681,Magenta_Inc,134,3060
3004024955,Howmedica_Osteonics_Corp_,134,1941
3004248626,CIRULI_BROTHERS,134,8583
3008633503,Pier_27_Produce_2008_Inc,134,8400
3009156680,Green_Prairie_International_INC,134,13440
3011328988,Sante_Manufacturing_Inc_,134,20070
3012280147,BRAIN_LAB_INC_,134,15
1000657451,Cavendish_Farms_Inc,133,9800
3002965303,Newstar_Fresh_Foods,133,594
3003621655,White_Toque_Inc_,133,1
3004404817,Brar_Natural_Flour_Mills_B_C__Inc__,133,0
3005894455,R&P_Food_Processing_Inc,133,50
3011343855,9292_7904_Quebec_Inc,133,0
3002999182,Edward_L__Myrick_Produce_Inc_,132,7764
3004253286,WHOLESUM_FAMILY_FARMS_INC,132,2382
3007372515,Worlds_Best_Cheeses_Inc,132,1
3010339273,Santa_Cruz_Produce_Inc_,132,12264
3010992942,Freeze_Dry_Products_LLC,132,110000
3011113733,Keurig_Green_Mountain_Inc,132,181440
3002732180,Corona-Lotus_Inc_,131,65834
3003994081,National_Onion_Inc,131,6943
3005377137,Riggs_Chili_Co_Inc,131,4370
3009051956,Team_Tracy_International,131,33
3009147608,Chocolate_Signatures_Inc,131,0
3011139215,1672546_Alberta_Ltd,131,10010
3011378410,C2O_PURE_COCONUT_WATER,131,17165
3012257131,ENTREPRISES_CAFECTION_INC,131,9690
3012388147,DENTSPLY_IMPLANTS_NORTH_AMERICA,131,10
3012564764,WONDERFUL_CITRUS_GROWERS_COOP,131,14490
3004381291,Tropical_Fruit_Trading_Inc__J_Naranjo,130,7968
3004765469,Jrg_Dentalium_Inc,130,46
3009796943,Abbott_Healthcare_Puerto_Rico_Ltd_,130,1092000
3010114864,Troika_JC_Inc,130,1
3012271003,Dongguan_Surpass_Structure,130,6000
3001774506,Saratoga_Potato_Chip_Company_Inc,129,25599
3003435157,Ciranda_Inc_,129,25729
3004340529,Zucrum_Foods_LLC__dba_Zucarmex,129,25472
3007451025,Ralph_&_Charlie's_Beverage_Inc,129,2885
3008250869,Sabinsa_Corporation,129,245000
3010854383,Teleflex,129,56121
3012334317,FARMERS_BEST_INTERNATIONAL_LLC,129,13446
3012422171,HYSCO,129,35000
1880687,Gordon_Food_Service,128,0
2443127,Canon_USA_Inc,128,0
3000072760,EWOS_Canada_Ltd,128,33800
3001446810,Dectro_International_Inc_,128,0
3003310004,H_J__Heinz_Company_L_P_,128,12055
3004287731,City_Brewing_Company_LLC,128,12958
3006427208,Gn_Hearing_Care_Corporation,128,1
3008377719,Genepharm_Trading_Limited,128,0
3008407858,Pets_Global_Inc_,128,9594
3011833208,ZINC_INTERNACIONAL_S_A_,128,17820
1315813,Stanley_Orchards_Inc,127,17640
3002961226,Tiffany_Gate_Foods_Inc_,127,1
3003415695,Coleman_Co,127,120900
3003867360,Legal_Alfalfa_Products_Inc,127,6175
3004266890,PEI_Mussel_King_1994_Inc_Atlantic_Shellfish_Inc,127,1472
1033402,Aloette_Cosmetic_Inc,126,0
1418479,Richard_Wolf_Medical_Instruments_Corp_,126,48
3010869,Reser's_Fine_Foods_Inc_,126,227
3002085548,Schenk_Packing_Co__Inc,126,63375
3004358192,Ernimich_Inc_,126,0
3007738848,Shanghai_Jbichem_International_T,126,23670
3012327040,W_L__GORE_&_ASSOCIATES_INC_,126,15
3012443552,WESTERN_ADDITION_LTD,126,8717
2433115,Ace-Endico_Corp,125,1643
3004658185,Flynn_Farms_Clinton_Ltd_,125,2940
3006556115,Advanced_Bionics_Llc,125,83
3008538497,Intercontinental_Market_Inc_,125,7440
3009224433,Garden_Herbs_Llc_,125,200
3012221911,T_R_SALES_CO_INC,125,2100
3012242879,MERCEDES_BENZ_US_INTERNATIONAL_I,125,972
2020563,Toshiba_American_Medical_Systems_Inc,124,50000
1000389540,Lau_Enterprises_Inc,124,3240
3007604860,Wisconsin_Specialty_Protein_LLC_dba_Nutegrity,124,150
3008284671,AGRICOLA_LAS_GRANJAS_S_P_R__DE_R_L_,124,23487
3009635592,1555184_Ontario_Inc,124,0
3010128994,Daneson_Ltd,124,0
3010267636,Mastronardi_Produce-USA_Inc_,124,3840
3010531732,Allen_Duke_Nguyen,124,197
3010985729,Daro_Produce,124,1056
3012378126,FRESH_INNOVATIONS,124,3018
1831171,Jerusalem_Manufacturing_Natural_Food_Wholesalers_Inc,123,0
3001584347,Hobby_Lobby_Stores_Inc,123,1480
3002866195,9030-5418_Quebec_Inc,123,0
3005862150,Provincial_Fruit_Co,123,50000
3006152755,Bioforce_USA,123,45
3007298066,Garden_Herbs_Llc,123,300
3012403264,RICHARDSON_OILSEED_LTD_-_LETHBRI,123,31931
1000374126,Westmed_Inc_,122,4
3000209590,Southern_Wine_&_Spirits,122,204952
3003746364,Leica_GeosystemsInc_,122,68476
3008559385,Baja_Best_Distributing_Inc,122,1512
3009390909,Tropical_Selections_Inc,122,5100
3010104075,Empaque_Dos_Amigos_Inc,122,5472
3011119189,Red_River_Grain_Co_,122,8075
3012319957,PRIME_PASTRIES,122,5
3001203855,Korin_Japanese_Trading_Corp,121,3
3005702809,Tootsi_Impex_Inc,121,1
3008572908,Cbi_International_Llc_,121,12710
3009957222,Champ's_Mushrooms_Inc_,121,16
3010129929,Danone,121,1497
3011601834,Sosen_Usa_Inc,121,891
3012298255,RESOURCE_IMPORTS_LLC_DBA_P_L__IM,121,75432
3012345660,HP_INC_WORLD_EASE_CKG,121,0
3012384384,RALPH_&_CHARLIES_BEVERAGE_INC_,121,1621
3012415217,ALLIANCE_PULSE_PROCESSORS_INC,121,8818
3012488738,TELEFLEX_MEDICAL,121,2155
3012548025,BASF_CATALYSTS_LLC,121,3
1000144203,Williams_Dimond_&_Co_,120,50000
3004590252,A&F_Gift_And_Souvenir_Co_Limited,120,0
3004649983,DOEHLER_GmbH,120,1
3011699450,Philips_Electronics_North,120,21988
3012292939,New_Deals_Buy_&_Sell_Inc,120,17
3012418384,AD-N-ART,120,1
2245802,Deep_Foods_Inc,119,1700
3000081752,Gambrinus_Malting_Corporation,119,2870
3000170979,Boehmer_Box_Corp,119,0
3002535946,P_&_K_Vander_Zaag_Farms_Ltd,119,2925
3002599894,Stark_Seafood_Inc__,119,3244
3005498664,Bionatur,119,48000
3012394274,COVIDIEN_LP,119,298
3012417703,FRUIT_TREASURE_INC,119,840
1028787,Cott_Concentrates,118,1237
2920823,Bronco_Wine_Company,118,48720
3000120988,In_Season_Farms_Limited,118,1006
3003908080,Chr_International_Inc_,118,15696
3004281865,Lallemand_Inc_,118,32244
3004462786,KLA_TENCOR_Corp_,118,43200
3004548776,Fenwal_Inc,118,3
3005083300,Andiamo_Vineyards_Inc,118,12
3009218167,Loving_Pets_Coporation__________________S,118,2863
3010261820,CHR_OLESEN_&_CO,118,90160
3011169272,Animal_Supply_Co__Inc_,118,2604
3012287700,LA_IMPERIAL_USA_LLC,118,11059
3013031166,LON_Fresh,118,12600
2128592,Covance_Laboratories_Inc_,117,1
3000205689,Saunimex_Customs_Brokerage_Inc,117,200100
3002092434,The_Lion_Brewery_Inc,117,0
3007042712,Best_Boys_Llc,117,116
3008446204,CP_Ingredients_LLC,117,32928
3010594532,Jesus_Alberto_Valdez,117,13104
3012319659,Fragrance_Acquisitions_Llc_Dba_______________,117,1456
3012350845,JERRY_SHULMAN_PRODUCE,117,8190
1115188,Virginia_Imports_Limited,116,4140
1821514,Kulzer_LLC_,116,85
1000168047,FMC_Corporation_,116,15601
1000216542,Ingredion_Canada_Incorporated,116,32838
3001516079,Roland_Foods_LLC_,116,39405
3003700279,Tiffany_Food_Corp_,116,2400
3003861198,Sunrise_Foods_International_Inc,116,70290
3008233864,Natural_Flavor_Produce_Llc,116,1711
3008917594,Garcia_Fresh_Vegetables_Llc,116,5760
3010033925,Sunval_Inc,116,25014
3010449424,Snra_Commodities_Inc,116,191970
3012564126,THE_GATORADE_PUERTO_RICO_COMPANY,116,1929
1038802,Kingston-Miami_Trading_Company,115,0
1000322881,Advantage_International_Dist,115,3
3004162088,DSM_Nutritional_Products_Inc_,115,149600
3009113986,Degenstein_Farms_Ltd,115,10427
3009494910,Arrow_Marketing_Group_Llc,115,5766
3012039167,Van_Raay_Paskal_Farms_Ltd,115,114259
3000121963,Universal_Commodities_Tea_Trading_Inc_,114,61100
3003783295,Emerson_Milling_Inc,114,7550
3004194682,Fabrica_De_Sulfato_El_Aguila_Sa,114,66440
3004278711,Grober_Inc_,114,1
3004334587,LOLLICUP_USA_INC_,114,2053
3004635553,PolyVue_Distribution_Inc_,114,78
3009785524,Covidien_Lp,114,2566
3010473717,Sabine's_Collections_Ltd_,114,1497
3012125441,Dole_Fresh_Fruit_Company_-_Gulfport,114,3696
2022409,AlphaProtech_Incorporated,113,293
1000274725,Cereal_Byproducts_Company,113,5760
3000272486,Shandiz_Trading_Inc,113,0
3004071114,Audiovox_Electronics_Corp_,113,100000
3009877982,6824731_Canada_Inc,113,0
3011180620,Dole_Fresh_Fruit_Container_Terminal,113,15792
3012100232,RCS_COMPANIES,113,1
3012336194,DISTRIBUIDORA_DE_LA_ROSA_SA_DE_C,113,111
1000365382,Wilmington_Marine_Terminal,112,5914
3002382603,Kibun_Foods_U_S_A__Inc,112,14274
3002807131,Garaventa_Canada_Ltd_,112,0
3005291781,Us_Foodservice_Espn,112,0
3005700700,Henkel_Consumer_Goods_Inc_Hcgi_,112,1182
3007034429,CONWAY_FARMS_INC,112,2104
3008087080,Gallimore_Healthcare_Inc,112,0
3009958078,Skinfix_Inc,112,0
3010321413,Aci_Sales_Llc,112,0
3012021072,John_Fraser_John,112,30
3012257659,JESUS_ALBERTO_VALDEZ,112,14734
3003845382,Pastificio_Lucio_Garofalo_S_p_a_,111,2822
3004055067,Distribuidora_De_La_Rosa_Sa_De_C,111,476
3009707148,Pv_Commodities_Ltd,111,7739
3010116396,Olde_York_Potato_Chips,111,13020
3011907991,Buy_Low_Foods_Limited_Partnershi,111,1112
3012383165,FOUR_STAR_SALES_INC,111,89100
2916213,Coherent_Inc_,110,44500
3001779566,Val_Verde_Vegetable_Co_Inc,110,9775
3002521171,Agra_West_Foods_Ltd,110,25799
3005723082,Wild_Eye_Designs_Inc_,110,0
3006167046,Sagent_Pharmaceuticals_Inc,110,49311
3011830137,Blackhive_Corp_Inc,110,12760
3012014224,Fideicomiso_Ingenio_Plan_San_Lui,110,40124
3012173954,CENTRE_DES_SERVICES_AGRICOLES,110,4712
3012388856,OLYMPUS_CORPORATION_OF_THE_AMERI,110,428
2011481,J_F_C_International_Inc,109,0
3000323573,Shapiro_Fruits_Co,109,780
3003459731,Alberta_Distillers_Limited,109,0
3009496848,DON_HUGO_PRODUCE,109,2352
3009919986,Yencij_Inc,109,83
3011485009,Rancho_Hermanos_Sanchez_Sa_D_Cv,109,1350
3012303391,TORTILLERIA_SUPERIOR_LLC,109,202
3006529021,Handi_Foods,108,664
3012388525,AMO_SALES_&_SERVICE_INC,108,2480
3012428835,WHOLE_FOODS_MARKET_CA_INC,108,8640
1315356,Carestream_Health_Inc,107,5115
1419652,Arjo_Inc__dba_ArjoHuntleigh,107,8707
2017865,St_Jude_Medical_Inc_,107,44546
1000482309,Atys_Mexico_S_A__de_C_V_,107,79152
1000540546,Epson_America_Inc_,107,46608
3000999705,Johnvince_Foods_Inc_,107,2364
3004502874,Ban-N-Son_Produce_Inc_,107,11232
1000509925,L_P_A_Medical_Inc,106,0
3000148050,Johnson_&_Associates,106,4080
3000203466,Benchmark_Electronics_Inc,106,2254
3003257803,Natural_Animal_Nutrition__Verus_Pet_Foods,106,1320
3003304680,McCain_Foods_Canada_-_Florenceville,106,5969
3003337442,T-West_Inc_,106,357
3008007542,Meridian_Fruits_Spr_De_Rl,106,528
3008734623,Paulaner_USA_LLC,106,29738
3009220470,Elopak_Inc,106,0
3009956808,Armourx_Inc_,106,0
3010954147,Teaja_Holdings,106,237
3012335707,AGRO_ESPANA_NICARAGUA_SA_AKA_AGR,106,7200
3012418400,ONTARIO_2,106,0
3012514899,G_R__PRODUCE_INC_,106,3200
3012575801,BOUNTY_GROUP_HOLDING_LLC,106,8400
1526439,DePuy_Spine_Inc_,105,8082
1000396536,Peter_Parts_Electronics_Inc_,105,4
3005992940,Margot_Distributing_Inc,105,5600
3006180804,Taylor_Shellfish_Canada_Ulc,105,780
3007220438,Global_Beauty_Partners_Inc,105,55
3008231636,Hill_Ranch,105,6600
3009113999,Vandervalk_Farms_Ltd,105,8100
3009858376,Meelunie_INC,105,6511
3010022141,Glanbia_Ingredients_Ireland,105,184300
3011361326,Prairie_Pride_Organics_Inc,105,12000
3012072468,NOBEL_BIOCARE_HOLDING_USA_INC,105,0
3012171087,GRUPO_WEST_PAK_DE_MEXICO_S__DE_R,105,80640
3012327203,STATE_STREET_PRODUCE_INC_,105,4056
3012406312,Amazon_Produce,105,20160
3012783059,MENHANCED_LLC,105,0
3000164416,Arancia-Cpc_S_A__De_C_V_,104,39962
3001350168,Lenox_Inc,104,5
3003871642,Mandalay_Trading_Corporation,104,350
3005042375,Val-Mex_Frozen_Foods_L_L_C_,104,20400
3007387997,Amazon_Fulfillment_Services_Inc,104,1
3007392869,Oyster_Bay_Wines_Usa_Inc_,104,0
3010141939,Orb_Holdings_Inc,104,99
3011542445,Zee_Apparel,104,0
3012503461,US_FOODS_CHARLOTTE,104,0
1018054,Mario_Camacho_Foods_LLC,103,12154
1623891,Mizkan_America_Inc_,103,17766
3003228647,Paterno_Imports,103,2
3003278022,Mendoza_Produce,103,2400
3003822751,Rescue_Systems,103,0
3008169825,D3_International,103,2
3008543057,King_Maker_Marketing_Inc,103,147275
3008737335,Middleby_Corporation,103,0
1120470,Albert_Uster_Imports_Inc_,102,61
1316557,Solar_Biologicals_Inc,102,0
2217554,Intl_Flavors_&_Fragrances,102,1
2428393,Symrise_Inc_,102,1
1000326862,Food_Machinery_Of_America_Inc_,102,0
3003003190,Mars_Petcare_USA,102,0
3003429000,Udder_Comfort_Inc_,102,0
3003628057,Larroc_Inc,102,33732
3004603516,Ferme_Bouffard_&_Fils,102,3200
3007784484,Giumarra_Borquez_Llc,102,2160
3010999692,Vibrant_Health,102,1
3011715229,Lamar_Optical_Frames_Corp,102,875
3012271459,GLOFESA_INC_DBA_BORDER_CUSTOMS_S,102,4125
3002594084,St__Killian_Importing_Co__Inc_,101,28350
3002915376,Cobalt_Group,101,0
3003232578,Kenrose_Perfumes_Inc_,101,43
3003790304,Gyrus_Acmi_Incorporated,101,0
3012206783,VITELLE_DERMATOLOGY_LABORATORIES,101,1
3012362585,UNITRON,101,0
3012483139,SUNKIST_GLOBAL_LLC,101,33280
1000510978,B_&_G_Foods_Inc_,100,45101
3000128917,Grand_Prix_Trading_Corp_,100,0
3003408255,Sound_Technology_Inc,100,1000
3004045942,Traverse_Rescue,100,0
3007475226,Karl_Storz_Endoscopy,100,304
3008810251,Medtronic_Inc,100,2090
3012232875,Medtronic_Navigation_Inc,100,2090
2018101,Limoneira_Company,99,8640
2245909,Davion_Inc,99,0
3004856365,Safco_of_America,99,23040
3012376764,CHOQUETTE_GRAIN_INC,99,7200
3012438955,JGL_GRAIN,99,7250
1625386,Handgards_Inc,98,36050
2418500,GAC_International,98,0
3003636066,D_W_L__International_TradingInc,98,0
3003983362,Safe_Food_Corporation,98,16956
3006558231,Mama_Mia_Produce_LLC,98,25536
3012423919,THE_AMERICAN_BOTTLING_COMPANY,98,10758
1000021220,International_Coffee_Corporation,97,0
1000168081,Lgs_Specialty_Sales_Ltd_,97,41040
1000591317,Xerox_Corp_Monroe_County_Operati,97,50
1000654178,Elegant_&_Natural_Kosmetik_Inc,97,5
3000205230,UPS_Supply_Chain_Solutions_Inc_,97,523
3003060406,A_M_D_Ritmed_Inc,97,0
3006751955,Aiya_America,97,15
3008588822,Backstage_Commerce_Inc,97,0
3009525005,United_Radio_Service,97,50
3012420222,CARGILL_LIMITED,97,15087
3000219976,Patterson_Dental_Canada_Inc,96,800
3002131362,Richards_Pkg_Inc,96,0
3002463654,G_&_S_Aquisition_Inc,96,0
3002807836,O-Two_Medical_Technologies_Inc_,96,0
3004350683,A_Medrano_Produce,96,6480
3009114975,San_Martin_Enterprises,96,4333
3012072724,East_Raymond_Farming,96,8235
3002426140,Ferreiro_And_Company,95,14080
3004027457,Nutreco_Canada,95,47740
3005241199,Baylis_Medical_Corp_*,95,0
3009583399,T_&_L_Produce_Inc_,95,16800
3009687154,Emmeco_Inc,95,0
3009990086,Noor_Imports_and_Distribution,95,1
3010359301,Comercializadora_Loropeza_Sc,95,240
3010692683,Alliance_Commodities_Inc,95,7710
3012335909,AGRICOLA_CACTUS_SA_DE_CV,95,12672
3000089123,Hospital_Supply_Scientific_Prod,94,18707
3001236413,American_Airlines,94,207
3001757902,Valbona_Spa,94,1
3003444189,Venus_Growers_Agricultural_Cooperative,94,34587
3004951136,Southern_Wine_Spirits_Upstate_Ny,94,27600
3005000111,SMP_MARKETING,94,2250
3005078595,Dms_Holdings,94,0
3008409374,Paramount_Growers_Cooperative_In,94,17000
3008945881,Beltran_Iribe_Distribuidores_Sa,94,17264
3008968456,Ed&F_Man_Sugar,94,44498
3010399237,Invernaderos_Potosinos_Sa_De_Cv,94,14400
3012188636,CLASSIC_FRUIT_COMPANY,94,8640
1419786,Kappa_Products_Inc,93,3000
1000572273,Bebo_Distributing_Inc,93,0
1000655875,Camerican_International,93,16402
3003228434,KPC_Products_Inc,93,100
3003673214,Brands_Of_Britain_Llc,93,31817
3006031646,Muttluks_Inc,93,0
3006282109,Fermtech_Limited,93,0
3009610017,Cargill_Specialty_Canola_Oils,93,9808
3012328622,LILY_OF_THE_DESERT,93,924
3012433814,EBN_GRAINCO,93,3100
3003323448,Dicar_Inc_,92,107
3005054772,HCC_PRODUCE_LLC,92,12519
3008434532,Natures_Finest_Produce_Ltd,92,1335
3009301115,Gm_International_Trading_Group,92,1
3010056137,Wholesome_Sweeteners,92,43470
3010678759,COFFEE_AMERICA_USA_CORP,92,
3012406321,LARRY_FRITZ_&_SONS_ANIMAL_FOOD,92,3672
3012463184,ARABIAN_OU_C_O_ALAEXANDER_KASPAR,92,
1210004,Channel_Fish_Processing_Co__Inc,91,2449
1922102,Oriental_Trading_Co,91,2304
3000153626,Evaton_Inc,91,0
3001099507,Primrose_Livestock_Ltd,91,50020
3008872168,Wyeth_Pharmaceuticals_Company,91,30
3011841137,United_Garlic_And_IngredientsIn,91,2
